Date,Data collector,treatment,Plot ID,Column,Row,Species ID,region,Province Info,Mortality Status,Height(cm),Width1 (cm) (widest diameter),Width2 (cm) (perpendicular to W1 measurement),cover (%),Canopy (avg),Area (m2),biomass_kg/m2,Notes,mort_status,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd & K. Etter,tarp,F,M,5,BOBA,central,,A,104,54,53,,0.535,0.265,0.4961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd & K. Etter,tarp,F,M,6,STPU,central,,A,94,86,95,,0.905,0.475,0.8037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd & K. Etter,tarp,F,M,7,PEAR,south,,A,45,34,16,,0.25,0.08,0.0648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd & K. Etter,tarp,F,M,8,ARCA,central,,A,70,64,54,,0.59,0.27,0.3402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd & K. Etter,tarp,F,M,9,BRCA,central,,A,43,23,20,,0.215,0.1,0.0774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,N,1,ACGL,central,,A,33,23,34,,0.285,0.17,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,N,2,ACGL,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,N,3,ISME,central,,A,60,54,46,,0.5,0.23,0.2484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,N,4,AMFR,south,,A,55,63,34,,0.485,0.17,0.1683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,N,5,GRCA,central,,A,70,95,85,,0.9,0.425,0.5355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,N,6,STPU,central,,A,85,85,82,,0.835,0.41,0.6273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,N,7,STPU,central,,A,110,92,81,,0.865,0.405,0.8019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,N,8,LECO,central,,A,141,64,48,,0.56,0.24,0.6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,N,9,LECO,central,,A,211,88,78,,0.83,0.39,1.4812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,O,1,BRCA,central,,A,46,26,19,,0.225,0.095,0.0787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,O,2,ARCA,central,,A,44,30,30,,0.3,0.15,0.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,O,3,STPU,central,,A,88,73,56,,0.645,0.28,0.4435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,O,4,ERFA,central,,A,40,35,18,,0.265,0.09,0.0648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,O,5,ERFA,central,,A,52,54,53,,0.535,0.265,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,O,6,STPU,central,,A,80,62,36,,0.49,0.18,0.2592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,O,7,ENCA,central,,A,41,62,56,,0.59,0.28,0.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,O,8,ENCA,central,,A,28,50,38,,0.44,0.19,0.0958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,O,9,SODO,central,,A,48,159,144,,1.515,0.72,0.6221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,P,1,STPU,central,SB,A,27,17,16,,0.165,0.08,0.0389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,P,2,HEWH,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,P,3,STPU,central,,A,86,70,52,,0.61,0.26,0.4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,P,4,BEEM,south,,A,15,5,4,,0.045,0.02,0.0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,P,5,BEEM,south,,A,13,5,7,,0.06,0.035,0.0082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,P,6,COFI,central,,A,8,8,11,,0.095,0.055,0.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,P,7,HEWH,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,P,8,BRCA,central,,A,37,12,16,,0.14,0.08,0.0533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,P,9,SAAP,central,,A,113,60,54,,0.57,0.27,0.5492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,Q,1,STPU,central,SD,A,100,67,30,,0.485,0.15,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,Q,2,STPU,central,IRV,A,27,19,40,,0.295,0.2,0.0972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,Q,3,AGSH,south,,A,13,12,20,,0.16,0.1,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,Q,4,LYCA,south,,A,32,10,8,,0.09,0.04,0.023,looks dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,Q,5,EUMI,south,,A,24,15,11,,0.13,0.055,0.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,Q,6,COFI,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,Q,7,AGSH,south,,A,10,18,20,,0.19,0.1,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,Q,8,LYCA,south,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,Q,9,SAAP,central,,A,183,85,49,,0.67,0.245,0.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,R,1,LEGI,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,R,2,ISME,central,,A,42,23,25,,0.24,0.125,0.0945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,R,3,EPCA,central,SD,A,52,43,42,,0.425,0.21,0.1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,R,4,ATLE,central,,A,28,25,18,,0.215,0.09,0.0454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,R,5,BOBA,central,,A,44,47,35,,0.41,0.175,0.1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,R,6,SPAM,south,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,R,7,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,R,8,STPU,central,,A,91,57,44,,0.505,0.22,0.3604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,R,9,STPU,central,,A,17,26,20,,0.23,0.1,0.0306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,S,1,BAPI,central,,A,72,42,26,,0.34,0.13,0.1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,S,2,BOBA,central,,A,80,36,34,,0.35,0.17,0.2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,S,3,EPCA,central,SB,A,36,30,24,,0.27,0.12,0.0778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,S,4,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,S,5,SPAM,south,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,S,6,SPAM,south,,A,47,40,37,,0.385,0.185,0.1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,S,7,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,S,8,BOBA,central,,A,71,68,72,,0.7,0.36,0.4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira,tarp,F,S,9,BAPI,central,,A,55,50,45,,0.475,0.225,0.2228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,A,1,BAPI,central,,A,71,71,58,,0.645,0.29,0.3706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,A,2,LYCA,south,,A,53,89,73,,0.81,0.365,0.3482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,A,3,GRCA,central,,A,97,154,140,,1.47,0.7,1.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,A,4,STPU,central,SD,A,100,154,152,,1.53,0.76,1.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,A,5,STPU,central,IRV,A,78,108,59,,0.835,0.295,0.4142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,A,6,ARCA,central,,A,97,115,187,,1.51,0.935,1.6325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,A,7,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,A,8,LYCA,central,,A,33,45,18,,0.315,0.09,0.0535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,A,9,BAPI,south,,A,66,61,61,,0.61,0.305,0.3623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,B,1,PEAR,south,,A,89,84,44,,0.64,0.22,0.3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,B,2,PEAR,south,,A,48,19,10,,0.145,0.05,0.0432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,B,3,GRCA,central,,A,82,140,120,,1.3,0.6,0.8856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,B,4,STPU,central,SB,A,74,4,44,,0.24,0.22,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,B,5,ENCA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,B,6,BRCA,central,,A,28,30,23,,0.265,0.115,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,B,7,BRCA,central,,A,51,56,48,,0.52,0.24,0.2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,B,8,SAAP,central,,A,90,65,40,,0.525,0.2,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,B,9,ISME,central,,A,68,51,46,,0.485,0.23,0.2815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,C,1,SPAM,south,,A,133,170,105,,1.375,0.525,1.2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,C,2,SPAM,south,,A,118,138,122,,1.3,0.61,1.2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,C,3,BOBA,central,,A,86,61,45,,0.53,0.225,0.3483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,C,4,ENCA,central,,A,46,58,62,,0.6,0.31,0.2567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,C,5,ENCA,central,,A,43,66,45,,0.555,0.225,0.1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,C,6,COFI,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,C,7,COFI,central,,A,5,14,14,,0.14,0.07,0.0063,may be dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,C,8,SAAP,central,,A,72,86,71,,0.785,0.355,0.4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,C,9,ISME,central,,A,79,118,106,,1.12,0.53,0.7537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,D,1,EUMI,south,,A,21,17,7,,0.12,0.035,0.0132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,D,2,HEWH,central,,A,12,36,36,,0.36,0.18,0.0389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,D,3,BRCA,central,,A,19,13,9,,0.11,0.045,0.0154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,D,4,BAPI,central,,A,71,58,54,,0.56,0.27,0.3451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,D,5,LYCA,south,,A,33,38,15,,0.265,0.075,0.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,D,6,HEWH,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,D,7,STPU,central,,A,42,88,41,,0.645,0.205,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,D,8,ACGL,central,,A,64,100,105,,1.025,0.525,0.6048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,D,9,ACGL,central,,A,39,49,38,,0.435,0.19,0.1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,E,1,ISME,central,,A,71,94,81,,0.875,0.405,0.5176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,E,2,SODO,central,,A,113,205,147,,1.76,0.735,1.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,E,3,AGSH,south,,A,15,15,13,,0.14,0.065,0.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,E,4,STPU,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,E,5,BEEM,south,,A,10,6,5.5,,0.0575,0.0275,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,E,6,BEEM,south,,A,10,5,5,,0.05,0.025,0.0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,E,7,BOBA,central,,A,97,100,94,,0.97,0.47,0.8206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,E,8,ACGL,central,,A,82,110,100,,1.05,0.5,0.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,E,9,LEGI,central,,A,54,105,76,,0.905,0.38,0.3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,F,1,LECO,central,,A,233,190,130,,1.6,0.65,2.7261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,F,2,ARCA,central,,A,100,107,108,,1.075,0.54,0.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,F,3,STPU,central,,A,77,72,40,,0.56,0.2,0.2772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,F,4,STPU,central,,A,79,82,90,,0.86,0.45,0.6399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,F,5,AMFR,south,,A,64,25,26,,0.255,0.13,0.1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,F,6,SODO,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,F,7,AGSH,south,,A,7,14,6,,0.1,0.03,0.0038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,F,8,LYCA,south,,A,26,45,25,,0.35,0.125,0.0585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,F,9,ATLE,central,,A,34,52,47,,0.495,0.235,0.1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,G,1,LECO,central,,A,168,115,130,,1.225,0.65,1.9656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,G,2,LECO,central,,A,184,156,92,,1.24,0.46,1.5235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,G,3,BOBA,central,,A,94,85,76,,0.805,0.38,0.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,G,4,PEAR,south,,A,65,49,30,,0.395,0.15,0.1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,G,5,STPU,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,G,6,EPCA,central,SB,A,44,81,76,,0.785,0.38,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,G,7,BAPI,central,,A,86,65,61,,0.63,0.305,0.4721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,G,8,EUMI,south,,A,35,23,12,,0.175,0.06,0.0378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,G,9,BRCA,central,,A,80,71,40,,0.555,0.2,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,H,1,ERFA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,H,2,ATLE,central,,A,47,73,37,,0.55,0.185,0.1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,H,3,BAPI,central,,A,84,88,65,,0.765,0.325,0.4914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,H,4,PEAR,south,,A,76,73,54,,0.635,0.27,0.3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,H,5,CAMA,central,,A,32,300,280,,2.9,1.4,0.8064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,H,6,EPCA,central,SD,A,57,105,87,,0.96,0.435,0.4463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,H,7,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,H,8,ERFA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,H,9,ERFA,central,,A,8,60,48,,0.54,0.24,0.0346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,I,1,ERFA,central,,A,13,36,10,,0.23,0.05,0.0117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,I,2,COFI,central,,A,3,11,4,,0.075,0.02,0.0011,looks dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,I,3,COFI,central,,A,7,10,9,,0.095,0.045,0.0057,looks dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,I,4,BEEM,south,,A,18,6,7,,0.065,0.035,0.0113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,I,5,BEEM,south,,A,10,7.5,6,,0.0675,0.03,0.0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,I,6,ARCA,central,,A,90,97,87,,0.92,0.435,0.7047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,I,7,STPU,central,SD,A,117,165,155,,1.6,0.775,1.6322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,I,8,STPU,central,IRV,A,90,141,120,,1.305,0.6,0.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,I,9,ATLE,central,,D,21,49,34,,0.415,0.17,0.0643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,J,1,RHIN,central,,A,22,32.2,17,,0.246,0.085,0.0337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,J,2,RHIN,central,,A,58,84,58,,0.71,0.29,0.3028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,J,3,ENCA,central,,A,24,33,29,,0.31,0.145,0.0626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,J,4,EUMI,south,,A,7,7,8,,0.075,0.04,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,J,5,AGSH,south,,A,110,100,103,,1.015,0.515,1.0197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,J,6,BOBA,central,,A,65,94,86,,0.9,0.43,0.5031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,J,7,STPU,central,SB,A,65,94,86,,0.9,0.43,0.5031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,J,8,SPAM,south,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,J,9,BAPI,central,,A,66,67,55,,0.61,0.275,0.3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,K,1,SAAP,central,,A,135,195,102,,1.485,0.51,1.2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,K,2,ENCA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,K,3,ENCA,central,,A,41,28,96,,0.62,0.48,0.3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,K,4,LYCA,south,,A,36,44,54,,0.49,0.27,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,K,5,BRCA,central,,A,52,51,22,,0.365,0.11,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,K,6,HEWH,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,K,7,LYCA,south,,A,23,26,21,,0.235,0.105,0.0435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,K,8,SPAM,south,,A,125,200,126,,1.63,0.63,1.4175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,K,9,LYCA,south,,A,26,47,25,,0.36,0.125,0.0585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,L,1,SAAP,central,,A,134,77,76,,0.765,0.38,0.9166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,L,2,BAPI,central,,A,70,71,62,,0.665,0.31,0.3906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,L,3,AGSH,south,,A,16,19,14.5,,0.1675,0.0725,0.0209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,L,4,LYCA,south,,A,36,26,19,,0.225,0.095,0.0616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,L,5,SODO,central,,A,122,253,290,,2.715,1.45,3.1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
